DB_Object_Symbol,GO_ID,namespace,name,def
Sin3a,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Rnf2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Sin3a,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Mbd2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Sin3a,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Sirt1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Men1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Sirt1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Sirt1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Mbd2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Sirt2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Sirt2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Sirt2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Men1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Pcgf6,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Eed,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Sin3a,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Ncor1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Rbbp7,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Ncor1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Pcgf2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Pcgf6,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Phf19,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Prdm1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Prdm1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Paf1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Prdm1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Nsd2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Nsd1,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Ncor2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Dnmt3b,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Ncor2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Dnmt3b,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Prdm13,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Prdm13,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Prdm14,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Prdm16,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Prdm16,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Prdm5,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Ncor2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Ncor2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Ncor2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Ncor2,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
Prmt5,GO:0000122,biological_process,negative regulation of transcription by RNA polymerase II,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"
